;id_strony;tytul;typ_wydarzenia_lista;link_do_obrazka_lista;sciezka_do_pobranego_obrazka;obiekty;ulice;miasta;data_rozpoczecia;data_zakonczenia;godzina_rozpoczecia;czy_stale;hashtagi;czy_na_zewnatrz
4949;49289;Fort Jugowice. Dziedzictwo miejsca;Wystawy stałe;http://media.krakow.travel/photos/62939/m.jpg;obrazy_wydarzen_karnet/49289.jpg;Muzeum i Centrum Ruchu Harcerskiego;ul. Forteczna 28;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;1
4950;50894;Historia a Oskar Schindler;Wystawy stałe;http://media.krakow.travel/photos/63594/m.jpg;obrazy_wydarzen_karnet/50894.jpg;MOCAK Muzeum Sztuki Współczesnej;ul. Lipowa 4;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
4951;50900;Broń i Barwa;Wystawy stałe;http://media.krakow.travel/photos/63604/m.jpg;obrazy_wydarzen_karnet/50900.jpg;Arsenał Muzeum Książąt Czartoryskich;ul. Pijarska 8;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;1
4952;52030;Wawel Podziemny. Lapidarium;Wystawy stałe;http://media.krakow.travel/photos/64850/m.jpg;obrazy_wydarzen_karnet/52030.jpg;Zamek Królewski na Wawelu;Wawel 5;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;1
4953;52656;Gabinet Porcelanowy;Wystawy stałe;http://media.krakow.travel/photos/65540/m.jpg;obrazy_wydarzen_karnet/52656.jpg;Prywatne Apartamenty Królewskie;Wawel 5;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;1
4954;53505;Solniczki – małe arcydzieła sztuki;W gminach Metropolii;http://media.krakow.travel/photos/67039/m.jpg;obrazy_wydarzen_karnet/53505.jpg;Muzeum Żup Krakowskich Wieliczka;ul. Zamkowa 8;Wieliczka;;;;Wydarzenie stałe;#WGminach #Metropolii;1
4955;53755;Muzeum Ślusarstwa im. Marcina Mikuły;W gminach Metropolii;http://media.krakow.travel/photos/66688/m.jpg;obrazy_wydarzen_karnet/53755.jpg;Muzeum Ślusarstwa  im. Marcina Mikuły;ul. Bruchnalskiego 35;Świątniki Górne;;;;Wydarzenie stałe;#WGminach #Metropolii;0
4956;53868;Sukiennice w Niepołomicach 2. Znane i nieznane;W gminach Metropolii;http://media.krakow.travel/photos/66833/m.jpg;obrazy_wydarzen_karnet/53868.jpg;Zamek Królewski w Niepołomicach;ul. Zamkowa 2;Niepołomice;;;;Wydarzenie stałe;#WGminach #Metropolii;0
4957;53915;Ostatnia Kolejka Czernichów Główny;W gminach Metropolii;http://media.krakow.travel/photos/66901/m.jpg;obrazy_wydarzen_karnet/53915.jpg;Stacja Muzeum Czernichów Główny;ul. Wiślana 3;Czernichów;;;;Wydarzenie stałe;#WGminach #Metropolii;1
4958;53870;Muzeum Fonografii w Niepołomicach – wystawa stała;W gminach Metropolii;http://media.krakow.travel/photos/67020/m.jpg;obrazy_wydarzen_karnet/53870.jpg;Muzeum Fonografii w Niepołomicach;ul. Zamkowa 4;Niepołomice;;;;Wydarzenie stałe;#WGminach #Metropolii;1
4959;38200;Projekt Kody Miasta;Akcje czytelnicze;http://media.krakow.travel/photos/47814/m.jpg;obrazy_wydarzen_karnet/38200.jpg;Planty;;Kraków;;;;Wydarzenie stałe;#akcje #czytelnicze;0
4960;49289;Fort Jugowice. Dziedzictwo miejsca;Wystawy stałe;http://media.krakow.travel/photos/62939/m.jpg;obrazy_wydarzen_karnet/49289.jpg;Muzeum i Centrum Ruchu Harcerskiego;ul. Forteczna 28;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
4961;50894;Historia a Oskar Schindler;Wystawy stałe;http://media.krakow.travel/photos/63594/m.jpg;obrazy_wydarzen_karnet/50894.jpg;MOCAK Muzeum Sztuki Współczesnej;ul. Lipowa 4;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
4962;50900;Broń i Barwa;Wystawy stałe;http://media.krakow.travel/photos/63604/m.jpg;obrazy_wydarzen_karnet/50900.jpg;Arsenał Muzeum Książąt Czartoryskich;ul. Pijarska 8;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;1
4963;52030;Wawel Podziemny. Lapidarium;Wystawy stałe;http://media.krakow.travel/photos/64850/m.jpg;obrazy_wydarzen_karnet/52030.jpg;Zamek Królewski na Wawelu;Wawel 5;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;1
4964;52656;Gabinet Porcelanowy;Wystawy stałe;http://media.krakow.travel/photos/65540/m.jpg;obrazy_wydarzen_karnet/52656.jpg;Prywatne Apartamenty Królewskie;Wawel 5;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
4965;53505;Solniczki – małe arcydzieła sztuki;W gminach Metropolii;http://media.krakow.travel/photos/67039/m.jpg;obrazy_wydarzen_karnet/53505.jpg;Muzeum Żup Krakowskich Wieliczka;ul. Zamkowa 8;Wieliczka;;;;Wydarzenie stałe;#WGminach #Metropolii;1
4966;53755;Muzeum Ślusarstwa im. Marcina Mikuły;W gminach Metropolii;http://media.krakow.travel/photos/66688/m.jpg;obrazy_wydarzen_karnet/53755.jpg;Muzeum Ślusarstwa  im. Marcina Mikuły;ul. Bruchnalskiego 35;Świątniki Górne;;;;Wydarzenie stałe;#WGminach #Metropolii;1
4967;53868;Sukiennice w Niepołomicach 2. Znane i nieznane;W gminach Metropolii;http://media.krakow.travel/photos/66833/m.jpg;obrazy_wydarzen_karnet/53868.jpg;Zamek Królewski w Niepołomicach;ul. Zamkowa 2;Niepołomice;;;;Wydarzenie stałe;#WGminach #Metropolii;1
4968;53915;Ostatnia Kolejka Czernichów Główny;W gminach Metropolii;http://media.krakow.travel/photos/66901/m.jpg;obrazy_wydarzen_karnet/53915.jpg;Stacja Muzeum Czernichów Główny;ul. Wiślana 3;Czernichów;;;;Wydarzenie stałe;#WGminach #Metropolii;0
4969;53870;Muzeum Fonografii w Niepołomicach – wystawa stała;W gminach Metropolii;http://media.krakow.travel/photos/67020/m.jpg;obrazy_wydarzen_karnet/53870.jpg;Muzeum Fonografii w Niepołomicach;ul. Zamkowa 4;Niepołomice;;;;Wydarzenie stałe;#WGminach #Metropolii;1
4970;38200;Projekt Kody Miasta;Akcje czytelnicze;http://media.krakow.travel/photos/47814/m.jpg;obrazy_wydarzen_karnet/38200.jpg;Planty;;Kraków;;;;Wydarzenie stałe;#akcje #czytelnicze;1
4971;49289;Fort Jugowice. Dziedzictwo miejsca;Wystawy stałe;http://media.krakow.travel/photos/62939/m.jpg;obrazy_wydarzen_karnet/49289.jpg;Muzeum i Centrum Ruchu Harcerskiego;ul. Forteczna 28;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
4972;50894;Historia a Oskar Schindler;Wystawy stałe;http://media.krakow.travel/photos/63594/m.jpg;obrazy_wydarzen_karnet/50894.jpg;MOCAK Muzeum Sztuki Współczesnej;ul. Lipowa 4;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
4973;50900;Broń i Barwa;Wystawy stałe;http://media.krakow.travel/photos/63604/m.jpg;obrazy_wydarzen_karnet/50900.jpg;Arsenał Muzeum Książąt Czartoryskich;ul. Pijarska 8;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
4974;52030;Wawel Podziemny. Lapidarium;Wystawy stałe;http://media.krakow.travel/photos/64850/m.jpg;obrazy_wydarzen_karnet/52030.jpg;Zamek Królewski na Wawelu;Wawel 5;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;1
4975;52656;Gabinet Porcelanowy;Wystawy stałe;http://media.krakow.travel/photos/65540/m.jpg;obrazy_wydarzen_karnet/52656.jpg;Prywatne Apartamenty Królewskie;Wawel 5;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;1
4976;53505;Solniczki – małe arcydzieła sztuki;W gminach Metropolii;http://media.krakow.travel/photos/67039/m.jpg;obrazy_wydarzen_karnet/53505.jpg;Muzeum Żup Krakowskich Wieliczka;ul. Zamkowa 8;Wieliczka;;;;Wydarzenie stałe;#WGminach #Metropolii;0
4977;53755;Muzeum Ślusarstwa im. Marcina Mikuły;W gminach Metropolii;http://media.krakow.travel/photos/66688/m.jpg;obrazy_wydarzen_karnet/53755.jpg;Muzeum Ślusarstwa  im. Marcina Mikuły;ul. Bruchnalskiego 35;Świątniki Górne;;;;Wydarzenie stałe;#WGminach #Metropolii;0
4978;53868;Sukiennice w Niepołomicach 2. Znane i nieznane;W gminach Metropolii;http://media.krakow.travel/photos/66833/m.jpg;obrazy_wydarzen_karnet/53868.jpg;Zamek Królewski w Niepołomicach;ul. Zamkowa 2;Niepołomice;;;;Wydarzenie stałe;#WGminach #Metropolii;0
4979;53915;Ostatnia Kolejka Czernichów Główny;W gminach Metropolii;http://media.krakow.travel/photos/66901/m.jpg;obrazy_wydarzen_karnet/53915.jpg;Stacja Muzeum Czernichów Główny;ul. Wiślana 3;Czernichów;;;;Wydarzenie stałe;#WGminach #Metropolii;0
4980;53870;Muzeum Fonografii w Niepołomicach – wystawa stała;W gminach Metropolii;http://media.krakow.travel/photos/67020/m.jpg;obrazy_wydarzen_karnet/53870.jpg;Muzeum Fonografii w Niepołomicach;ul. Zamkowa 4;Niepołomice;;;;Wydarzenie stałe;#WGminach #Metropolii;1
4981;38200;Projekt Kody Miasta;Akcje czytelnicze;http://media.krakow.travel/photos/47814/m.jpg;obrazy_wydarzen_karnet/38200.jpg;Planty;;Kraków;;;;Wydarzenie stałe;#akcje #czytelnicze;0
4982;49289;Fort Jugowice. Dziedzictwo miejsca;Wystawy stałe;http://media.krakow.travel/photos/62939/m.jpg;obrazy_wydarzen_karnet/49289.jpg;Muzeum i Centrum Ruchu Harcerskiego;ul. Forteczna 28;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;1
4983;50894;Historia a Oskar Schindler;Wystawy stałe;http://media.krakow.travel/photos/63594/m.jpg;obrazy_wydarzen_karnet/50894.jpg;MOCAK Muzeum Sztuki Współczesnej;ul. Lipowa 4;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;1
4984;50900;Broń i Barwa;Wystawy stałe;http://media.krakow.travel/photos/63604/m.jpg;obrazy_wydarzen_karnet/50900.jpg;Arsenał Muzeum Książąt Czartoryskich;ul. Pijarska 8;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
4985;52030;Wawel Podziemny. Lapidarium;Wystawy stałe;http://media.krakow.travel/photos/64850/m.jpg;obrazy_wydarzen_karnet/52030.jpg;Zamek Królewski na Wawelu;Wawel 5;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;1
4986;52656;Gabinet Porcelanowy;Wystawy stałe;http://media.krakow.travel/photos/65540/m.jpg;obrazy_wydarzen_karnet/52656.jpg;Prywatne Apartamenty Królewskie;Wawel 5;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;1
4987;53505;Solniczki – małe arcydzieła sztuki;W gminach Metropolii;http://media.krakow.travel/photos/67039/m.jpg;obrazy_wydarzen_karnet/53505.jpg;Muzeum Żup Krakowskich Wieliczka;ul. Zamkowa 8;Wieliczka;;;;Wydarzenie stałe;#WGminach #Metropolii;1
4988;53755;Muzeum Ślusarstwa im. Marcina Mikuły;W gminach Metropolii;http://media.krakow.travel/photos/66688/m.jpg;obrazy_wydarzen_karnet/53755.jpg;Muzeum Ślusarstwa  im. Marcina Mikuły;ul. Bruchnalskiego 35;Świątniki Górne;;;;Wydarzenie stałe;#WGminach #Metropolii;1
4989;53868;Sukiennice w Niepołomicach 2. Znane i nieznane;W gminach Metropolii;http://media.krakow.travel/photos/66833/m.jpg;obrazy_wydarzen_karnet/53868.jpg;Zamek Królewski w Niepołomicach;ul. Zamkowa 2;Niepołomice;;;;Wydarzenie stałe;#WGminach #Metropolii;1
4990;53915;Ostatnia Kolejka Czernichów Główny;W gminach Metropolii;http://media.krakow.travel/photos/66901/m.jpg;obrazy_wydarzen_karnet/53915.jpg;Stacja Muzeum Czernichów Główny;ul. Wiślana 3;Czernichów;;;;Wydarzenie stałe;#WGminach #Metropolii;1
4991;53870;Muzeum Fonografii w Niepołomicach – wystawa stała;W gminach Metropolii;http://media.krakow.travel/photos/67020/m.jpg;obrazy_wydarzen_karnet/53870.jpg;Muzeum Fonografii w Niepołomicach;ul. Zamkowa 4;Niepołomice;;;;Wydarzenie stałe;#WGminach #Metropolii;0
4992;38200;Projekt Kody Miasta;Akcje czytelnicze;http://media.krakow.travel/photos/47814/m.jpg;obrazy_wydarzen_karnet/38200.jpg;Planty;;Kraków;;;;Wydarzenie stałe;#akcje #czytelnicze;0
4993;49289;Fort Jugowice. Dziedzictwo miejsca;Wystawy stałe;http://media.krakow.travel/photos/62939/m.jpg;obrazy_wydarzen_karnet/49289.jpg;Muzeum i Centrum Ruchu Harcerskiego;ul. Forteczna 28;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;1
4994;50894;Historia a Oskar Schindler;Wystawy stałe;http://media.krakow.travel/photos/63594/m.jpg;obrazy_wydarzen_karnet/50894.jpg;MOCAK Muzeum Sztuki Współczesnej;ul. Lipowa 4;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
4995;50900;Broń i Barwa;Wystawy stałe;http://media.krakow.travel/photos/63604/m.jpg;obrazy_wydarzen_karnet/50900.jpg;Arsenał Muzeum Książąt Czartoryskich;ul. Pijarska 8;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
4996;52030;Wawel Podziemny. Lapidarium;Wystawy stałe;http://media.krakow.travel/photos/64850/m.jpg;obrazy_wydarzen_karnet/52030.jpg;Zamek Królewski na Wawelu;Wawel 5;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;1
4997;52656;Gabinet Porcelanowy;Wystawy stałe;http://media.krakow.travel/photos/65540/m.jpg;obrazy_wydarzen_karnet/52656.jpg;Prywatne Apartamenty Królewskie;Wawel 5;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
4998;53505;Solniczki – małe arcydzieła sztuki;W gminach Metropolii;http://media.krakow.travel/photos/67039/m.jpg;obrazy_wydarzen_karnet/53505.jpg;Muzeum Żup Krakowskich Wieliczka;ul. Zamkowa 8;Wieliczka;;;;Wydarzenie stałe;#WGminach #Metropolii;0
4999;53755;Muzeum Ślusarstwa im. Marcina Mikuły;W gminach Metropolii;http://media.krakow.travel/photos/66688/m.jpg;obrazy_wydarzen_karnet/53755.jpg;Muzeum Ślusarstwa  im. Marcina Mikuły;ul. Bruchnalskiego 35;Świątniki Górne;;;;Wydarzenie stałe;#WGminach #Metropolii;0
5000;53868;Sukiennice w Niepołomicach 2. Znane i nieznane;W gminach Metropolii;http://media.krakow.travel/photos/66833/m.jpg;obrazy_wydarzen_karnet/53868.jpg;Zamek Królewski w Niepołomicach;ul. Zamkowa 2;Niepołomice;;;;Wydarzenie stałe;#WGminach #Metropolii;1
5001;53915;Ostatnia Kolejka Czernichów Główny;W gminach Metropolii;http://media.krakow.travel/photos/66901/m.jpg;obrazy_wydarzen_karnet/53915.jpg;Stacja Muzeum Czernichów Główny;ul. Wiślana 3;Czernichów;;;;Wydarzenie stałe;#WGminach #Metropolii;0
5002;53870;Muzeum Fonografii w Niepołomicach – wystawa stała;W gminach Metropolii;http://media.krakow.travel/photos/67020/m.jpg;obrazy_wydarzen_karnet/53870.jpg;Muzeum Fonografii w Niepołomicach;ul. Zamkowa 4;Niepołomice;;;;Wydarzenie stałe;#WGminach #Metropolii;1
5003;38200;Projekt Kody Miasta;Akcje czytelnicze;http://media.krakow.travel/photos/47814/m.jpg;obrazy_wydarzen_karnet/38200.jpg;Planty;;Kraków;;;;Wydarzenie stałe;#akcje #czytelnicze;1
5004;49289;Fort Jugowice. Dziedzictwo miejsca;Wystawy stałe;http://media.krakow.travel/photos/62939/m.jpg;obrazy_wydarzen_karnet/49289.jpg;Muzeum i Centrum Ruchu Harcerskiego;ul. Forteczna 28;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
5005;50894;Historia a Oskar Schindler;Wystawy stałe;http://media.krakow.travel/photos/63594/m.jpg;obrazy_wydarzen_karnet/50894.jpg;MOCAK Muzeum Sztuki Współczesnej;ul. Lipowa 4;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;1
5006;50900;Broń i Barwa;Wystawy stałe;http://media.krakow.travel/photos/63604/m.jpg;obrazy_wydarzen_karnet/50900.jpg;Arsenał Muzeum Książąt Czartoryskich;ul. Pijarska 8;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
5007;52030;Wawel Podziemny. Lapidarium;Wystawy stałe;http://media.krakow.travel/photos/64850/m.jpg;obrazy_wydarzen_karnet/52030.jpg;Zamek Królewski na Wawelu;Wawel 5;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
5008;52656;Gabinet Porcelanowy;Wystawy stałe;http://media.krakow.travel/photos/65540/m.jpg;obrazy_wydarzen_karnet/52656.jpg;Prywatne Apartamenty Królewskie;Wawel 5;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;1
5009;53505;Solniczki – małe arcydzieła sztuki;W gminach Metropolii;http://media.krakow.travel/photos/67039/m.jpg;obrazy_wydarzen_karnet/53505.jpg;Muzeum Żup Krakowskich Wieliczka;ul. Zamkowa 8;Wieliczka;;;;Wydarzenie stałe;#WGminach #Metropolii;0
5010;53755;Muzeum Ślusarstwa im. Marcina Mikuły;W gminach Metropolii;http://media.krakow.travel/photos/66688/m.jpg;obrazy_wydarzen_karnet/53755.jpg;Muzeum Ślusarstwa  im. Marcina Mikuły;ul. Bruchnalskiego 35;Świątniki Górne;;;;Wydarzenie stałe;#WGminach #Metropolii;0
5011;53868;Sukiennice w Niepołomicach 2. Znane i nieznane;W gminach Metropolii;http://media.krakow.travel/photos/66833/m.jpg;obrazy_wydarzen_karnet/53868.jpg;Zamek Królewski w Niepołomicach;ul. Zamkowa 2;Niepołomice;;;;Wydarzenie stałe;#WGminach #Metropolii;1
5012;53915;Ostatnia Kolejka Czernichów Główny;W gminach Metropolii;http://media.krakow.travel/photos/66901/m.jpg;obrazy_wydarzen_karnet/53915.jpg;Stacja Muzeum Czernichów Główny;ul. Wiślana 3;Czernichów;;;;Wydarzenie stałe;#WGminach #Metropolii;1
5013;53870;Muzeum Fonografii w Niepołomicach – wystawa stała;W gminach Metropolii;http://media.krakow.travel/photos/67020/m.jpg;obrazy_wydarzen_karnet/53870.jpg;Muzeum Fonografii w Niepołomicach;ul. Zamkowa 4;Niepołomice;;;;Wydarzenie stałe;#WGminach #Metropolii;0
5014;38200;Projekt Kody Miasta;Akcje czytelnicze;http://media.krakow.travel/photos/47814/m.jpg;obrazy_wydarzen_karnet/38200.jpg;Planty;;Kraków;;;;Wydarzenie stałe;#akcje #czytelnicze;1
5015;49289;Fort Jugowice. Dziedzictwo miejsca;Wystawy stałe;http://media.krakow.travel/photos/62939/m.jpg;obrazy_wydarzen_karnet/49289.jpg;Muzeum i Centrum Ruchu Harcerskiego;ul. Forteczna 28;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;1
5016;50894;Historia a Oskar Schindler;Wystawy stałe;http://media.krakow.travel/photos/63594/m.jpg;obrazy_wydarzen_karnet/50894.jpg;MOCAK Muzeum Sztuki Współczesnej;ul. Lipowa 4;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
5017;50900;Broń i Barwa;Wystawy stałe;http://media.krakow.travel/photos/63604/m.jpg;obrazy_wydarzen_karnet/50900.jpg;Arsenał Muzeum Książąt Czartoryskich;ul. Pijarska 8;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
5018;52030;Wawel Podziemny. Lapidarium;Wystawy stałe;http://media.krakow.travel/photos/64850/m.jpg;obrazy_wydarzen_karnet/52030.jpg;Zamek Królewski na Wawelu;Wawel 5;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
5019;52656;Gabinet Porcelanowy;Wystawy stałe;http://media.krakow.travel/photos/65540/m.jpg;obrazy_wydarzen_karnet/52656.jpg;Prywatne Apartamenty Królewskie;Wawel 5;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
5020;53505;Solniczki – małe arcydzieła sztuki;W gminach Metropolii;http://media.krakow.travel/photos/67039/m.jpg;obrazy_wydarzen_karnet/53505.jpg;Muzeum Żup Krakowskich Wieliczka;ul. Zamkowa 8;Wieliczka;;;;Wydarzenie stałe;#WGminach #Metropolii;1
5021;53755;Muzeum Ślusarstwa im. Marcina Mikuły;W gminach Metropolii;http://media.krakow.travel/photos/66688/m.jpg;obrazy_wydarzen_karnet/53755.jpg;Muzeum Ślusarstwa  im. Marcina Mikuły;ul. Bruchnalskiego 35;Świątniki Górne;;;;Wydarzenie stałe;#WGminach #Metropolii;0
5022;53868;Sukiennice w Niepołomicach 2. Znane i nieznane;W gminach Metropolii;http://media.krakow.travel/photos/66833/m.jpg;obrazy_wydarzen_karnet/53868.jpg;Zamek Królewski w Niepołomicach;ul. Zamkowa 2;Niepołomice;;;;Wydarzenie stałe;#WGminach #Metropolii;1
5023;53915;Ostatnia Kolejka Czernichów Główny;W gminach Metropolii;http://media.krakow.travel/photos/66901/m.jpg;obrazy_wydarzen_karnet/53915.jpg;Stacja Muzeum Czernichów Główny;ul. Wiślana 3;Czernichów;;;;Wydarzenie stałe;#WGminach #Metropolii;1
5024;53870;Muzeum Fonografii w Niepołomicach – wystawa stała;W gminach Metropolii;http://media.krakow.travel/photos/67020/m.jpg;obrazy_wydarzen_karnet/53870.jpg;Muzeum Fonografii w Niepołomicach;ul. Zamkowa 4;Niepołomice;;;;Wydarzenie stałe;#WGminach #Metropolii;1
5025;38200;Projekt Kody Miasta;Akcje czytelnicze;http://media.krakow.travel/photos/47814/m.jpg;obrazy_wydarzen_karnet/38200.jpg;Planty;;Kraków;;;;Wydarzenie stałe;#akcje #czytelnicze;1
5026;49289;Fort Jugowice. Dziedzictwo miejsca;Wystawy stałe;http://media.krakow.travel/photos/62939/m.jpg;obrazy_wydarzen_karnet/49289.jpg;Muzeum i Centrum Ruchu Harcerskiego;ul. Forteczna 28;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;1
5027;50894;Historia a Oskar Schindler;Wystawy stałe;http://media.krakow.travel/photos/63594/m.jpg;obrazy_wydarzen_karnet/50894.jpg;MOCAK Muzeum Sztuki Współczesnej;ul. Lipowa 4;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
5028;50900;Broń i Barwa;Wystawy stałe;http://media.krakow.travel/photos/63604/m.jpg;obrazy_wydarzen_karnet/50900.jpg;Arsenał Muzeum Książąt Czartoryskich;ul. Pijarska 8;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;1
5029;52030;Wawel Podziemny. Lapidarium;Wystawy stałe;http://media.krakow.travel/photos/64850/m.jpg;obrazy_wydarzen_karnet/52030.jpg;Zamek Królewski na Wawelu;Wawel 5;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
5030;52656;Gabinet Porcelanowy;Wystawy stałe;http://media.krakow.travel/photos/65540/m.jpg;obrazy_wydarzen_karnet/52656.jpg;Prywatne Apartamenty Królewskie;Wawel 5;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
5031;53505;Solniczki – małe arcydzieła sztuki;W gminach Metropolii;http://media.krakow.travel/photos/67039/m.jpg;obrazy_wydarzen_karnet/53505.jpg;Muzeum Żup Krakowskich Wieliczka;ul. Zamkowa 8;Wieliczka;;;;Wydarzenie stałe;#WGminach #Metropolii;1
5032;53755;Muzeum Ślusarstwa im. Marcina Mikuły;W gminach Metropolii;http://media.krakow.travel/photos/66688/m.jpg;obrazy_wydarzen_karnet/53755.jpg;Muzeum Ślusarstwa  im. Marcina Mikuły;ul. Bruchnalskiego 35;Świątniki Górne;;;;Wydarzenie stałe;#WGminach #Metropolii;0
5033;53868;Sukiennice w Niepołomicach 2. Znane i nieznane;W gminach Metropolii;http://media.krakow.travel/photos/66833/m.jpg;obrazy_wydarzen_karnet/53868.jpg;Zamek Królewski w Niepołomicach;ul. Zamkowa 2;Niepołomice;;;;Wydarzenie stałe;#WGminach #Metropolii;0
5034;53915;Ostatnia Kolejka Czernichów Główny;W gminach Metropolii;http://media.krakow.travel/photos/66901/m.jpg;obrazy_wydarzen_karnet/53915.jpg;Stacja Muzeum Czernichów Główny;ul. Wiślana 3;Czernichów;;;;Wydarzenie stałe;#WGminach #Metropolii;1
5035;53870;Muzeum Fonografii w Niepołomicach – wystawa stała;W gminach Metropolii;http://media.krakow.travel/photos/67020/m.jpg;obrazy_wydarzen_karnet/53870.jpg;Muzeum Fonografii w Niepołomicach;ul. Zamkowa 4;Niepołomice;;;;Wydarzenie stałe;#WGminach #Metropolii;1
5036;38200;Projekt Kody Miasta;Akcje czytelnicze;http://media.krakow.travel/photos/47814/m.jpg;obrazy_wydarzen_karnet/38200.jpg;Planty;;Kraków;;;;Wydarzenie stałe;#akcje #czytelnicze;1
5037;49289;Fort Jugowice. Dziedzictwo miejsca;Wystawy stałe;http://media.krakow.travel/photos/62939/m.jpg;obrazy_wydarzen_karnet/49289.jpg;Muzeum i Centrum Ruchu Harcerskiego;ul. Forteczna 28;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
5038;50894;Historia a Oskar Schindler;Wystawy stałe;http://media.krakow.travel/photos/63594/m.jpg;obrazy_wydarzen_karnet/50894.jpg;MOCAK Muzeum Sztuki Współczesnej;ul. Lipowa 4;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
5039;50900;Broń i Barwa;Wystawy stałe;http://media.krakow.travel/photos/63604/m.jpg;obrazy_wydarzen_karnet/50900.jpg;Arsenał Muzeum Książąt Czartoryskich;ul. Pijarska 8;Kraków;;;;Wydarzenie stałe;#wystawy #stałe;0
