id_strony,tytul,typ_wydarzenia_lista,link_do_obrazka_lista,sciezka_do_pobranego_obrazka,obiekty,ulice,miasta,data_rozpoczecia,data_zakonczenia,godzina_rozpoczecia,czy_stale,hashtagi,likes,info_clicks,shares,watch_time,saves,score
5510,52030,Wawel Podziemny. Lapidarium,Wystawy stałe,http://media.krakow.travel/photos/64850/m.jpg,obrazy_wydarzen_karnet/52030.jpg,Zamek Królewski na Wawelu,Wawel 5,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,43,13,10,31,1,72.0
5511,52656,Gabinet Porcelanowy,Wystawy stałe,http://media.krakow.travel/photos/65540/m.jpg,obrazy_wydarzen_karnet/52656.jpg,Prywatne Apartamenty Królewskie,Wawel 5,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,36,19,10,27,6,69.2
5512,53505,Solniczki – małe arcydzieła sztuki,W gminach Metropolii,http://media.krakow.travel/photos/67039/m.jpg,obrazy_wydarzen_karnet/53505.jpg,Muzeum Żup Krakowskich Wieliczka,ul. Zamkowa 8,Wieliczka,,,,Wydarzenie stałe,#WGminach #Metropolii,51,22,11,78,5,107.39999999999999
5513,53755,Muzeum Ślusarstwa im. Marcina Mikuły,W gminach Metropolii,http://media.krakow.travel/photos/66688/m.jpg,obrazy_wydarzen_karnet/53755.jpg,Muzeum Ślusarstwa  im. Marcina Mikuły,ul. Bruchnalskiego 35,Świątniki Górne,,,,Wydarzenie stałe,#WGminach #Metropolii,55,16,6,58,8,96.19999999999999
5514,53868,Sukiennice w Niepołomicach 2. Znane i nieznane,W gminach Metropolii,http://media.krakow.travel/photos/66833/m.jpg,obrazy_wydarzen_karnet/53868.jpg,Zamek Królewski w Niepołomicach,ul. Zamkowa 2,Niepołomice,,,,Wydarzenie stałe,#WGminach #Metropolii,56,17,7,16,1,80.4
5515,53915,Ostatnia Kolejka Czernichów Główny,W gminach Metropolii,http://media.krakow.travel/photos/66901/m.jpg,obrazy_wydarzen_karnet/53915.jpg,Stacja Muzeum Czernichów Główny,ul. Wiślana 3,Czernichów,,,,Wydarzenie stałe,#WGminach #Metropolii,43,19,11,16,2,71.60000000000001
5516,53870,Muzeum Fonografii w Niepołomicach – wystawa stała,W gminach Metropolii,http://media.krakow.travel/photos/67020/m.jpg,obrazy_wydarzen_karnet/53870.jpg,Muzeum Fonografii w Niepołomicach,ul. Zamkowa 4,Niepołomice,,,,Wydarzenie stałe,#WGminach #Metropolii,58,29,7,73,8,116.2
5517,38200,Projekt Kody Miasta,Akcje czytelnicze,http://media.krakow.travel/photos/47814/m.jpg,obrazy_wydarzen_karnet/38200.jpg,Planty,,Kraków,,,,Wydarzenie stałe,#akcje #czytelnicze,48,12,19,30,6,82.2
5518,50900,Broń i Barwa,Wystawy stałe,http://media.krakow.travel/photos/63604/m.jpg,obrazy_wydarzen_karnet/50900.jpg,Arsenał Muzeum Książąt Czartoryskich,ul. Pijarska 8,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,42,17,15,12,7,70.8
5519,52030,Wawel Podziemny. Lapidarium,Wystawy stałe,http://media.krakow.travel/photos/64850/m.jpg,obrazy_wydarzen_karnet/52030.jpg,Zamek Królewski na Wawelu,Wawel 5,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,65,16,6,12,6,87.39999999999999
5520,52656,Gabinet Porcelanowy,Wystawy stałe,http://media.krakow.travel/photos/65540/m.jpg,obrazy_wydarzen_karnet/52656.jpg,Prywatne Apartamenty Królewskie,Wawel 5,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,44,20,17,66,3,97.2
5521,53505,Solniczki – małe arcydzieła sztuki,W gminach Metropolii,http://media.krakow.travel/photos/67039/m.jpg,obrazy_wydarzen_karnet/53505.jpg,Muzeum Żup Krakowskich Wieliczka,ul. Zamkowa 8,Wieliczka,,,,Wydarzenie stałe,#WGminach #Metropolii,63,21,14,31,2,101.00000000000001
5522,53755,Muzeum Ślusarstwa im. Marcina Mikuły,W gminach Metropolii,http://media.krakow.travel/photos/66688/m.jpg,obrazy_wydarzen_karnet/53755.jpg,Muzeum Ślusarstwa  im. Marcina Mikuły,ul. Bruchnalskiego 35,Świątniki Górne,,,,Wydarzenie stałe,#WGminach #Metropolii,53,19,15,82,3,110.6
5523,53868,Sukiennice w Niepołomicach 2. Znane i nieznane,W gminach Metropolii,http://media.krakow.travel/photos/66833/m.jpg,obrazy_wydarzen_karnet/53868.jpg,Zamek Królewski w Niepołomicach,ul. Zamkowa 2,Niepołomice,,,,Wydarzenie stałe,#WGminach #Metropolii,47,18,11,51,9,90.2
5524,53915,Ostatnia Kolejka Czernichów Główny,W gminach Metropolii,http://media.krakow.travel/photos/66901/m.jpg,obrazy_wydarzen_karnet/53915.jpg,Stacja Muzeum Czernichów Główny,ul. Wiślana 3,Czernichów,,,,Wydarzenie stałe,#WGminach #Metropolii,32,17,7,35,4,64.60000000000001
5525,53870,Muzeum Fonografii w Niepołomicach – wystawa stała,W gminach Metropolii,http://media.krakow.travel/photos/67020/m.jpg,obrazy_wydarzen_karnet/53870.jpg,Muzeum Fonografii w Niepołomicach,ul. Zamkowa 4,Niepołomice,,,,Wydarzenie stałe,#WGminach #Metropolii,58,18,5,49,2,95.4
5526,38200,Projekt Kody Miasta,Akcje czytelnicze,http://media.krakow.travel/photos/47814/m.jpg,obrazy_wydarzen_karnet/38200.jpg,Planty,,Kraków,,,,Wydarzenie stałe,#akcje #czytelnicze,47,20,12,154,8,133.4
5527,50900,Broń i Barwa,Wystawy stałe,http://media.krakow.travel/photos/63604/m.jpg,obrazy_wydarzen_karnet/50900.jpg,Arsenał Muzeum Książąt Czartoryskich,ul. Pijarska 8,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,51,22,10,22,6,84.6
5528,52030,Wawel Podziemny. Lapidarium,Wystawy stałe,http://media.krakow.travel/photos/64850/m.jpg,obrazy_wydarzen_karnet/52030.jpg,Zamek Królewski na Wawelu,Wawel 5,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,44,19,5,105,4,105.0
5529,52656,Gabinet Porcelanowy,Wystawy stałe,http://media.krakow.travel/photos/65540/m.jpg,obrazy_wydarzen_karnet/52656.jpg,Prywatne Apartamenty Królewskie,Wawel 5,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,44,25,12,73,9,102.2
5530,53505,Solniczki – małe arcydzieła sztuki,W gminach Metropolii,http://media.krakow.travel/photos/67039/m.jpg,obrazy_wydarzen_karnet/53505.jpg,Muzeum Żup Krakowskich Wieliczka,ul. Zamkowa 8,Wieliczka,,,,Wydarzenie stałe,#WGminach #Metropolii,45,23,10,32,6,83.4
5531,53755,Muzeum Ślusarstwa im. Marcina Mikuły,W gminach Metropolii,http://media.krakow.travel/photos/66688/m.jpg,obrazy_wydarzen_karnet/53755.jpg,Muzeum Ślusarstwa  im. Marcina Mikuły,ul. Bruchnalskiego 35,Świątniki Górne,,,,Wydarzenie stałe,#WGminach #Metropolii,50,19,11,73,4,101.8
5532,53868,Sukiennice w Niepołomicach 2. Znane i nieznane,W gminach Metropolii,http://media.krakow.travel/photos/66833/m.jpg,obrazy_wydarzen_karnet/53868.jpg,Zamek Królewski w Niepołomicach,ul. Zamkowa 2,Niepołomice,,,,Wydarzenie stałe,#WGminach #Metropolii,44,15,6,56,4,82.8
5533,53915,Ostatnia Kolejka Czernichów Główny,W gminach Metropolii,http://media.krakow.travel/photos/66901/m.jpg,obrazy_wydarzen_karnet/53915.jpg,Stacja Muzeum Czernichów Główny,ul. Wiślana 3,Czernichów,,,,Wydarzenie stałe,#WGminach #Metropolii,47,16,6,45,5,82.4
5534,53870,Muzeum Fonografii w Niepołomicach – wystawa stała,W gminach Metropolii,http://media.krakow.travel/photos/67020/m.jpg,obrazy_wydarzen_karnet/53870.jpg,Muzeum Fonografii w Niepołomicach,ul. Zamkowa 4,Niepołomice,,,,Wydarzenie stałe,#WGminach #Metropolii,51,16,13,38,3,87.39999999999999
5535,38200,Projekt Kody Miasta,Akcje czytelnicze,http://media.krakow.travel/photos/47814/m.jpg,obrazy_wydarzen_karnet/38200.jpg,Planty,,Kraków,,,,Wydarzenie stałe,#akcje #czytelnicze,52,24,11,92,6,115.8
5536,50900,Broń i Barwa,Wystawy stałe,http://media.krakow.travel/photos/63604/m.jpg,obrazy_wydarzen_karnet/50900.jpg,Arsenał Muzeum Książąt Czartoryskich,ul. Pijarska 8,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,47,21,9,50,4,90.0
5537,52030,Wawel Podziemny. Lapidarium,Wystawy stałe,http://media.krakow.travel/photos/64850/m.jpg,obrazy_wydarzen_karnet/52030.jpg,Zamek Królewski na Wawelu,Wawel 5,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,53,25,12,23,5,90.4
5538,52656,Gabinet Porcelanowy,Wystawy stałe,http://media.krakow.travel/photos/65540/m.jpg,obrazy_wydarzen_karnet/52656.jpg,Prywatne Apartamenty Królewskie,Wawel 5,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,52,23,9,48,4,95.80000000000001
5539,53505,Solniczki – małe arcydzieła sztuki,W gminach Metropolii,http://media.krakow.travel/photos/67039/m.jpg,obrazy_wydarzen_karnet/53505.jpg,Muzeum Żup Krakowskich Wieliczka,ul. Zamkowa 8,Wieliczka,,,,Wydarzenie stałe,#WGminach #Metropolii,49,20,10,13,4,77.0
5540,53755,Muzeum Ślusarstwa im. Marcina Mikuły,W gminach Metropolii,http://media.krakow.travel/photos/66688/m.jpg,obrazy_wydarzen_karnet/53755.jpg,Muzeum Ślusarstwa  im. Marcina Mikuły,ul. Bruchnalskiego 35,Świątniki Górne,,,,Wydarzenie stałe,#WGminach #Metropolii,45,20,13,30,2,81.2
5541,53868,Sukiennice w Niepołomicach 2. Znane i nieznane,W gminach Metropolii,http://media.krakow.travel/photos/66833/m.jpg,obrazy_wydarzen_karnet/53868.jpg,Zamek Królewski w Niepołomicach,ul. Zamkowa 2,Niepołomice,,,,Wydarzenie stałe,#WGminach #Metropolii,51,21,9,72,5,103.0
5542,53915,Ostatnia Kolejka Czernichów Główny,W gminach Metropolii,http://media.krakow.travel/photos/66901/m.jpg,obrazy_wydarzen_karnet/53915.jpg,Stacja Muzeum Czernichów Główny,ul. Wiślana 3,Czernichów,,,,Wydarzenie stałe,#WGminach #Metropolii,56,17,8,21,2,83.2
5543,53870,Muzeum Fonografii w Niepołomicach – wystawa stała,W gminach Metropolii,http://media.krakow.travel/photos/67020/m.jpg,obrazy_wydarzen_karnet/53870.jpg,Muzeum Fonografii w Niepołomicach,ul. Zamkowa 4,Niepołomice,,,,Wydarzenie stałe,#WGminach #Metropolii,53,14,9,190,5,146.60000000000002
5544,38200,Projekt Kody Miasta,Akcje czytelnicze,http://media.krakow.travel/photos/47814/m.jpg,obrazy_wydarzen_karnet/38200.jpg,Planty,,Kraków,,,,Wydarzenie stałe,#akcje #czytelnicze,63,23,9,5,7,90.20000000000002
5545,50900,Broń i Barwa,Wystawy stałe,http://media.krakow.travel/photos/63604/m.jpg,obrazy_wydarzen_karnet/50900.jpg,Arsenał Muzeum Książąt Czartoryskich,ul. Pijarska 8,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,55,22,12,37,6,95.8
5546,52030,Wawel Podziemny. Lapidarium,Wystawy stałe,http://media.krakow.travel/photos/64850/m.jpg,obrazy_wydarzen_karnet/52030.jpg,Zamek Królewski na Wawelu,Wawel 5,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,43,14,13,77,4,93.6
5547,52656,Gabinet Porcelanowy,Wystawy stałe,http://media.krakow.travel/photos/65540/m.jpg,obrazy_wydarzen_karnet/52656.jpg,Prywatne Apartamenty Królewskie,Wawel 5,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,60,15,7,13,0,81.4
5548,53505,Solniczki – małe arcydzieła sztuki,W gminach Metropolii,http://media.krakow.travel/photos/67039/m.jpg,obrazy_wydarzen_karnet/53505.jpg,Muzeum Żup Krakowskich Wieliczka,ul. Zamkowa 8,Wieliczka,,,,Wydarzenie stałe,#WGminach #Metropolii,63,18,7,78,3,113.4
5549,53755,Muzeum Ślusarstwa im. Marcina Mikuły,W gminach Metropolii,http://media.krakow.travel/photos/66688/m.jpg,obrazy_wydarzen_karnet/53755.jpg,Muzeum Ślusarstwa  im. Marcina Mikuły,ul. Bruchnalskiego 35,Świątniki Górne,,,,Wydarzenie stałe,#WGminach #Metropolii,50,24,6,74,5,103.4
5550,53868,Sukiennice w Niepołomicach 2. Znane i nieznane,W gminach Metropolii,http://media.krakow.travel/photos/66833/m.jpg,obrazy_wydarzen_karnet/53868.jpg,Zamek Królewski w Niepołomicach,ul. Zamkowa 2,Niepołomice,,,,Wydarzenie stałe,#WGminach #Metropolii,57,23,11,39,9,99.39999999999999
5551,53915,Ostatnia Kolejka Czernichów Główny,W gminach Metropolii,http://media.krakow.travel/photos/66901/m.jpg,obrazy_wydarzen_karnet/53915.jpg,Stacja Muzeum Czernichów Główny,ul. Wiślana 3,Czernichów,,,,Wydarzenie stałe,#WGminach #Metropolii,65,25,14,24,3,103.6
5552,53870,Muzeum Fonografii w Niepołomicach – wystawa stała,W gminach Metropolii,http://media.krakow.travel/photos/67020/m.jpg,obrazy_wydarzen_karnet/53870.jpg,Muzeum Fonografii w Niepołomicach,ul. Zamkowa 4,Niepołomice,,,,Wydarzenie stałe,#WGminach #Metropolii,54,21,15,50,7,101.2
5553,38200,Projekt Kody Miasta,Akcje czytelnicze,http://media.krakow.travel/photos/47814/m.jpg,obrazy_wydarzen_karnet/38200.jpg,Planty,,Kraków,,,,Wydarzenie stałe,#akcje #czytelnicze,41,19,15,72,4,94.8
5554,50900,Broń i Barwa,Wystawy stałe,http://media.krakow.travel/photos/63604/m.jpg,obrazy_wydarzen_karnet/50900.jpg,Arsenał Muzeum Książąt Czartoryskich,ul. Pijarska 8,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,42,19,10,25,6,74.4
5555,52030,Wawel Podziemny. Lapidarium,Wystawy stałe,http://media.krakow.travel/photos/64850/m.jpg,obrazy_wydarzen_karnet/52030.jpg,Zamek Królewski na Wawelu,Wawel 5,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,47,22,13,45,5,91.39999999999999
5556,52656,Gabinet Porcelanowy,Wystawy stałe,http://media.krakow.travel/photos/65540/m.jpg,obrazy_wydarzen_karnet/52656.jpg,Prywatne Apartamenty Królewskie,Wawel 5,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,53,13,13,14,6,78.0
5557,53505,Solniczki – małe arcydzieła sztuki,W gminach Metropolii,http://media.krakow.travel/photos/67039/m.jpg,obrazy_wydarzen_karnet/53505.jpg,Muzeum Żup Krakowskich Wieliczka,ul. Zamkowa 8,Wieliczka,,,,Wydarzenie stałe,#WGminach #Metropolii,50,12,9,85,2,99.4
5558,53755,Muzeum Ślusarstwa im. Marcina Mikuły,W gminach Metropolii,http://media.krakow.travel/photos/66688/m.jpg,obrazy_wydarzen_karnet/53755.jpg,Muzeum Ślusarstwa  im. Marcina Mikuły,ul. Bruchnalskiego 35,Świątniki Górne,,,,Wydarzenie stałe,#WGminach #Metropolii,51,20,10,138,5,129.2
5559,53868,Sukiennice w Niepołomicach 2. Znane i nieznane,W gminach Metropolii,http://media.krakow.travel/photos/66833/m.jpg,obrazy_wydarzen_karnet/53868.jpg,Zamek Królewski w Niepołomicach,ul. Zamkowa 2,Niepołomice,,,,Wydarzenie stałe,#WGminach #Metropolii,51,14,9,34,8,82.80000000000001
5560,53915,Ostatnia Kolejka Czernichów Główny,W gminach Metropolii,http://media.krakow.travel/photos/66901/m.jpg,obrazy_wydarzen_karnet/53915.jpg,Stacja Muzeum Czernichów Główny,ul. Wiślana 3,Czernichów,,,,Wydarzenie stałe,#WGminach #Metropolii,46,12,10,28,6,74.0
5561,53870,Muzeum Fonografii w Niepołomicach – wystawa stała,W gminach Metropolii,http://media.krakow.travel/photos/67020/m.jpg,obrazy_wydarzen_karnet/53870.jpg,Muzeum Fonografii w Niepołomicach,ul. Zamkowa 4,Niepołomice,,,,Wydarzenie stałe,#WGminach #Metropolii,49,23,10,97,9,114.00000000000001
5562,38200,Projekt Kody Miasta,Akcje czytelnicze,http://media.krakow.travel/photos/47814/m.jpg,obrazy_wydarzen_karnet/38200.jpg,Planty,,Kraków,,,,Wydarzenie stałe,#akcje #czytelnicze,53,19,8,96,7,112.80000000000001
5563,50900,Broń i Barwa,Wystawy stałe,http://media.krakow.travel/photos/63604/m.jpg,obrazy_wydarzen_karnet/50900.jpg,Arsenał Muzeum Książąt Czartoryskich,ul. Pijarska 8,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,53,7,6,79,3,94.4
5564,52030,Wawel Podziemny. Lapidarium,Wystawy stałe,http://media.krakow.travel/photos/64850/m.jpg,obrazy_wydarzen_karnet/52030.jpg,Zamek Królewski na Wawelu,Wawel 5,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,46,16,11,18,2,73.0
5565,52656,Gabinet Porcelanowy,Wystawy stałe,http://media.krakow.travel/photos/65540/m.jpg,obrazy_wydarzen_karnet/52656.jpg,Prywatne Apartamenty Królewskie,Wawel 5,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,39,23,10,2,8,65.8
5566,53505,Solniczki – małe arcydzieła sztuki,W gminach Metropolii,http://media.krakow.travel/photos/67039/m.jpg,obrazy_wydarzen_karnet/53505.jpg,Muzeum Żup Krakowskich Wieliczka,ul. Zamkowa 8,Wieliczka,,,,Wydarzenie stałe,#WGminach #Metropolii,54,18,9,44,3,92.0
5567,53755,Muzeum Ślusarstwa im. Marcina Mikuły,W gminach Metropolii,http://media.krakow.travel/photos/66688/m.jpg,obrazy_wydarzen_karnet/53755.jpg,Muzeum Ślusarstwa  im. Marcina Mikuły,ul. Bruchnalskiego 35,Świątniki Górne,,,,Wydarzenie stałe,#WGminach #Metropolii,47,24,9,66,7,99.40000000000002
5568,53868,Sukiennice w Niepołomicach 2. Znane i nieznane,W gminach Metropolii,http://media.krakow.travel/photos/66833/m.jpg,obrazy_wydarzen_karnet/53868.jpg,Zamek Królewski w Niepołomicach,ul. Zamkowa 2,Niepołomice,,,,Wydarzenie stałe,#WGminach #Metropolii,58,23,5,34,6,94.2
5569,53915,Ostatnia Kolejka Czernichów Główny,W gminach Metropolii,http://media.krakow.travel/photos/66901/m.jpg,obrazy_wydarzen_karnet/53915.jpg,Stacja Muzeum Czernichów Główny,ul. Wiślana 3,Czernichów,,,,Wydarzenie stałe,#WGminach #Metropolii,44,28,15,95,2,113.80000000000001
5570,53870,Muzeum Fonografii w Niepołomicach – wystawa stała,W gminach Metropolii,http://media.krakow.travel/photos/67020/m.jpg,obrazy_wydarzen_karnet/53870.jpg,Muzeum Fonografii w Niepołomicach,ul. Zamkowa 4,Niepołomice,,,,Wydarzenie stałe,#WGminach #Metropolii,45,20,13,29,4,81.2
5571,38200,Projekt Kody Miasta,Akcje czytelnicze,http://media.krakow.travel/photos/47814/m.jpg,obrazy_wydarzen_karnet/38200.jpg,Planty,,Kraków,,,,Wydarzenie stałe,#akcje #czytelnicze,60,29,9,10,5,93.60000000000001
5585,55903,Wielcy współcześni. Dar Teresy i Andrzeja Starmachów,Wystawy stałe,http://media.krakow.travel/photos/69205/m.jpg,obrazy_wydarzen_karnet/55903.jpg,MOCAK Muzeum Sztuki Współczesnej,ul. Lipowa 4,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,48,14,6,34,5,77.4
5586,56918,KEF to zabawa!,Wystawy stałe,http://media.krakow.travel/photos/70316/m.jpg,obrazy_wydarzen_karnet/56918.jpg,Żydowskie Muzeum Galicja,ul. Dajwór 18,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,50,14,4,62,4,89.2
5587,57547,Wystawa archeologiczna w Muzeum Żup Krakowskich Wieliczka,W gminach Metropolii,http://media.krakow.travel/photos/70975/m.jpg,obrazy_wydarzen_karnet/57547.jpg,Muzeum Żup Krakowskich Wieliczka,ul. Zamkowa 8,Wieliczka,,,,Wydarzenie stałe,#WGminach #Metropolii,57,21,14,20,5,91.2
5588,57548,Sala gotycka,W gminach Metropolii,http://media.krakow.travel/photos/70976/m.jpg,obrazy_wydarzen_karnet/57548.jpg,Muzeum Żup Krakowskich Wieliczka,ul. Zamkowa 8,Wieliczka,,,,Wydarzenie stałe,#WGminach #Metropolii,54,18,10,57,5,98.2
5589,57549,Kasa pancerna i inne skarby,W gminach Metropolii,http://media.krakow.travel/photos/70977/m.jpg,obrazy_wydarzen_karnet/57549.jpg,Muzeum Żup Krakowskich Wieliczka,ul. Zamkowa 8,Wieliczka,,,,Wydarzenie stałe,#WGminach #Metropolii,61,20,13,43,10,104.0
5590,57551,Trasa Turystyczna Kopalni Soli „Wieliczka”,W gminach Metropolii,http://media.krakow.travel/photos/70979/m.jpg,obrazy_wydarzen_karnet/57551.jpg,Kopalnia Soli „Wieliczka”,ul. Daniłowicza 10,Wieliczka,,,,Wydarzenie stałe,#WGminach #Metropolii,51,14,12,136,3,124.4
5591,57552,Ekspozycja podziemna Żup Krakowskich Wieliczka,W gminach Metropolii,http://media.krakow.travel/photos/70980/m.jpg,obrazy_wydarzen_karnet/57552.jpg,Muzeum Żup Krakowskich w Wieliczce – Ekspozycja podziemna,ul. Daniłowicza 10,Wieliczka,,,,Wydarzenie stałe,#WGminach #Metropolii,48,10,7,87,3,95.6
5592,57546,Izba Pamięci Rodu Hallerów,W gminach Metropolii,http://media.krakow.travel/photos/70974/m.jpg,obrazy_wydarzen_karnet/57546.jpg,,,Kraków,,,,Wydarzenie stałe,#WGminach #Metropolii,37,19,13,202,2,141.20000000000002
5593,57566,Skarby Niepołomickiej Parafii,W gminach Metropolii,http://media.krakow.travel/photos/70997/m.jpg,obrazy_wydarzen_karnet/57566.jpg,Zamek Królewski w Niepołomicach,ul. Zamkowa 2,Niepołomice,,,,Wydarzenie stałe,#WGminach #Metropolii,45,21,7,17,3,73.39999999999999
5594,57567,Gabinet Włodzimierza Puchalskiego,W gminach Metropolii,http://media.krakow.travel/photos/70998/m.jpg,obrazy_wydarzen_karnet/57567.jpg,Zamek Królewski w Niepołomicach,ul. Zamkowa 2,Niepołomice,,,,Wydarzenie stałe,#WGminach #Metropolii,54,24,12,108,0,123.60000000000001
5595,57568,"Niepołomice. Miasto, czas i ludzie",W gminach Metropolii,http://media.krakow.travel/photos/71000/m.jpg,obrazy_wydarzen_karnet/57568.jpg,Zamek Królewski w Niepołomicach,ul. Zamkowa 2,Niepołomice,,,,Wydarzenie stałe,#WGminach #Metropolii,50,21,14,7,6,79.2
5596,57650,Sale Łowieckie,W gminach Metropolii,http://media.krakow.travel/photos/71064/m.jpg,obrazy_wydarzen_karnet/57650.jpg,Zamek Królewski w Niepołomicach,ul. Zamkowa 2,Niepołomice,,,,Wydarzenie stałe,#WGminach #Metropolii,59,26,9,92,4,122.8
5597,57657,Wystawa regionalna w Skawinie,W gminach Metropolii,http://media.krakow.travel/photos/71071/m.jpg,obrazy_wydarzen_karnet/57657.jpg,Muzeum Regionalne w Skawinie,Mickiewicza 26,Skawina,,,,Wydarzenie stałe,#WGminach #Metropolii,54,21,14,10,9,85.0
5598,57659,Wystawa biograficzna w Muzeum św. Brata Alberta Chmielowskiego,W gminach Metropolii,http://media.krakow.travel/photos/71074/m.jpg,obrazy_wydarzen_karnet/57659.jpg,Muzeum św. Brata Alberta,Igołomia 32,Igołomia,,,,Wydarzenie stałe,#WGminach #Metropolii,65,20,9,77,6,118.4
5599,57662,Izba Regionalna w Krzęcinie,W gminach Metropolii,http://media.krakow.travel/photos/71075/m.jpg,obrazy_wydarzen_karnet/57662.jpg,Izba Regionalna w Krzęcinie,Krzęcin 47,Krzęcin,,,,Wydarzenie stałe,#WGminach #Metropolii,56,26,8,58,6,106.0
5600,57663,Izba Regionalna w Jaśkowicach,W gminach Metropolii,http://media.krakow.travel/photos/71076/m.jpg,obrazy_wydarzen_karnet/57663.jpg,Izba Regionalna w Jaśkowicach,Szkolna 4,Radziszów,,,,Wydarzenie stałe,#WGminach #Metropolii,63,18,9,63,5,109.00000000000001
5601,57666,Izba Regionalna w Woli Radziszowskiej,W gminach Metropolii,http://media.krakow.travel/photos/71078/m.jpg,obrazy_wydarzen_karnet/57666.jpg,Izba Regionalna w Woli Radziszowskiej,Wola Radziszowska 590,Wola Radziszowska,,,,Wydarzenie stałe,#WGminach #Metropolii,56,19,8,6,5,79.4
5606,59407,Międzymurze. Wawel podziemny,Wystawy stałe,http://media.krakow.travel/photos/72866/m.jpg,obrazy_wydarzen_karnet/59407.jpg,Wzgórze wawelskie,,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,49,19,9,73,4,99.60000000000001
5607,21488,Świat gadów,Wystawy stałe,http://media.krakow.travel/photos/26879/m.jpg,obrazy_wydarzen_karnet/21488.jpg,Muzeum Przyrodnicze,ul. św. Sebastiana 9,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,56,16,12,10,4,80.8
5608,1007,Sztuka dawnej Polski XII-XVIII wiek,Wystawy stałe,http://media.krakow.travel/photos/21429/m.jpg,obrazy_wydarzen_karnet/1007.jpg,Pałac Biskupa Erazma Ciołka,ul. Kanonicza 17,Kraków,,,,Wydarzenie stałe,#wystawy #stałe,45,21,15,136,7,126.60000000000001
